location,forecast_date,quantile,prediction,horizon,model,target_end_date,target_type,expert
GB,2021-07-26,0.95,1230,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.95,1230,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.975,1422,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.975,1422,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.99,1689,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.99,1689,3,EpiNow2,2021-08-14,Deaths,
GB,2021-07-26,0.01,117,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.01,117,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.025,161,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.025,161,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.05,202,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.05,202,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.1,258,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.1,258,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.15,313,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.15,313,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.2,362,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.2,362,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.25,407,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.25,407,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.3,447,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.3,447,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.35,492,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.35,492,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.4,541,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.4,541,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.45,583,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.45,583,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.5,628,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.5,628,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.55,678,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.55,678,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.6,723,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.6,723,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.65,772,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.65,772,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.7,821,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.7,821,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.75,889,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.75,889,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.8,945,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.8,945,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.85,1047,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.85,1047,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.9,1146,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.9,1146,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.95,1362,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.95,1362,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.975,1590,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.975,1590,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.99,1789,4,EpiNow2,2021-08-21,Deaths,
GB,2021-07-26,0.99,1789,4,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.01,81205,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.01,81205,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.025,85516,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.025,85516,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.05,90630,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.05,90630,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.1,97582,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.1,97582,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.15,104701,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.15,104701,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.2,110774,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.2,110774,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.25,116946,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.25,116946,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.3,122101,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.3,122101,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.35,127558,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.35,127558,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.4,132570,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.4,132570,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.45,138075,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.45,138075,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.5,143906,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.5,143906,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.55,149165,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.55,149165,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.6,154543,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.6,154543,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.65,160402,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.65,160402,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.7,166752,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.7,166752,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.75,173787,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.75,173787,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.8,181670,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.8,181670,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.85,190204,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.85,190204,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.9,202353,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.9,202353,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.95,218859,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.95,218859,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.975,232298,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.975,232298,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.99,241593,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.99,241593,1,EpiNow2,2021-08-07,Cases,
GB,2021-08-02,0.01,32529,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.01,32529,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.025,35890,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.025,35890,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.05,40010,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.05,40010,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.1,47748,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.1,47748,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.15,54995,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.15,54995,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.2,61195,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.2,61195,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.25,66741,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.25,66741,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.3,72801,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.3,72801,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.35,78562,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.35,78562,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.4,84735,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.4,84735,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.45,90731,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.45,90731,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.5,98470,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.5,98470,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.55,104914,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.55,104914,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.6,112927,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.6,112927,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.65,122253,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.65,122253,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.7,132240,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.7,132240,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.75,142626,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.75,142626,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.8,153230,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.8,153230,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.85,166987,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.85,166987,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.9,185290,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.9,185290,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.95,208929,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.95,208929,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.975,223636,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.975,223636,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.99,236123,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.99,236123,2,EpiNow2,2021-08-14,Cases,
GB,2021-08-02,0.01,11616,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.01,11616,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.025,13078,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.025,13078,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.05,16183,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.05,16183,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.1,20991,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.1,20991,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.15,26116,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.15,26116,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.2,30821,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.2,30821,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.25,35620,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.25,35620,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.3,41183,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.3,41183,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.35,46884,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.35,46884,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.4,52248,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.4,52248,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.45,57908,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.45,57908,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.5,63565,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.5,63565,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.55,71378,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.55,71378,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.6,80557,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.6,80557,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.65,89897,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.65,89897,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.7,101742,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.7,101742,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.75,116732,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.75,116732,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.8,136358,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.8,136358,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.85,152163,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.85,152163,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.9,172368,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.9,172368,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.95,201346,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.95,201346,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.975,221496,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.975,221496,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.99,237664,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.99,237664,3,EpiNow2,2021-08-21,Cases,
GB,2021-08-02,0.01,3837,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.01,3837,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.025,4753,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.025,4753,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.05,6252,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.05,6252,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.1,9495,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.1,9495,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.15,12503,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.15,12503,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.2,15757,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.2,15757,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.25,19261,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.25,19261,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.3,22915,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.3,22915,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.35,26933,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.35,26933,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.4,31286,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.4,31286,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.45,36635,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.45,36635,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.5,42005,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.5,42005,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.55,49196,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.55,49196,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.6,56368,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.6,56368,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.65,65077,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.65,65077,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.7,77782,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.7,77782,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.75,93090,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.75,93090,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.8,114489,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.8,114489,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.85,137210,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.85,137210,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.9,162004,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.9,162004,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.95,192922,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.95,192922,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.975,217988,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.975,217988,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.99,236650,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.99,236650,4,EpiNow2,2021-08-28,Cases,
GB,2021-08-02,0.01,202,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.01,202,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.025,239,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.025,239,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.05,272,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.05,272,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.1,321,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.1,321,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.15,352,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.15,352,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.2,382,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.2,382,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.25,402,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.25,402,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.3,422,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.3,422,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.35,444,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.35,444,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.4,469,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.4,469,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.45,493,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.45,493,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.5,517,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.5,517,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.55,542,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.55,542,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.6,568,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.6,568,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.65,591,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.65,591,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.7,624,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.7,624,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.75,663,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.75,663,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.8,689,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.8,689,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.85,746,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.85,746,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.9,828,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.9,828,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.95,935,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.95,935,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.975,1023,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.975,1023,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.99,1159,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.99,1159,1,EpiNow2,2021-08-07,Deaths,
GB,2021-08-02,0.01,154,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.01,154,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.025,182,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.025,182,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.05,210,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.05,210,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.1,243,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.1,243,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.15,266,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.15,266,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.2,292,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.2,292,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.25,318,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.25,318,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.3,342,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.3,342,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.35,366,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.35,366,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.4,388,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.4,388,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.45,407,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.45,407,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.5,432,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.5,432,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.55,453,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.55,453,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.6,481,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.6,481,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.65,509,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.65,509,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.7,548,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.7,548,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.75,594,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.75,594,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.8,653,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.8,653,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.85,701,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.85,701,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.9,783,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.9,783,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.95,923,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.95,923,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.975,1023,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.975,1023,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.99,1161,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.99,1161,2,EpiNow2,2021-08-14,Deaths,
GB,2021-08-02,0.01,78,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.01,78,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.025,94,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.025,94,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.05,116,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.05,116,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.1,157,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.1,157,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.15,185,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.15,185,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.2,207,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.2,207,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.25,228,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.25,228,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.3,247,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.3,247,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.35,270,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.35,270,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.4,288,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.4,288,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.45,312,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.45,312,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.5,334,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.5,334,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.55,351,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.55,351,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.6,373,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.6,373,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.65,398,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.65,398,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.7,430,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.7,430,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.75,458,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.75,458,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.8,492,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.8,492,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.85,543,3,EpiNow2,2021-08-21,Deaths,
GB,2021-08-02,0.85,543,3,EpiNow2,2021-08-21,Deaths,
